"","Name","Location","Tags","Type","Source Zone","Source Address","Source User","Source Device","Destination Zone","Destination Address","Destination Device","Application","Service","Action","Profile","Options","Target"
"1832","STD_MGMT_TO_IOT_1829","Shared","standard","universal","mgmt","10.180.124.0/24","any","any","iot","10.158.49.0/24","any","smtp","application-default","Allow","strict","","any"
"1833","STD_INSIDE_TO_DMZ2_533","Shared","app-team","universal","inside","10.10.54.0/24","any","any","dmz2","10.176.148.0/24","any","ldap","application-default","Allow","strict","","any"
"1834","STD_POS_TO_VOIP_1880","Shared","app-team","universal","pos","10.157.98.0/24","any","any","voip","10.63.82.0/24","any","voip-generic","application-default","Allow","strict","","any"
"1835","STD_POS_TO_INSIDE_223","Shared","app-team","universal","pos","10.157.242.0/24","any","any","inside","10.10.123.0/24","any","ntp","application-default","Allow","strict","","any"
"1836","STD_OUTSIDE_TO_MGMT_418","Shared","none","universal","outside","any","any","any","mgmt","10.180.214.0/24","any","ssl","application-default","Allow","strict","","any"
"1837","STD_INSIDE_TO_DMZ2_395","Shared","none","universal","inside","10.10.131.0/24","any","any","dmz2","10.176.55.0/24","any","kerberos","application-default","Allow","strict","","any"
"1838","STD_IOT_TO_INSIDE_1192","Shared","standard","universal","iot","10.158.156.0/24","any","any","inside","10.10.233.0/24","any","ntp","application-default","Allow","strict","","any"
"1839","IOT_TO_INSIDE_15","Shared","iot-segment","universal","iot","any","any","any","inside","10.10.152.0/24","any","any","any","Allow","none","","any"
"1840","STD_VOIP_TO_IOT_3290","Shared","app-team","universal","voip","10.63.238.0/24","any","any","iot","10.158.14.0/24","any","mqtt","application-default","Allow","none","","any"
"1841","STD_DMZ2_TO_OUTSIDE_3380","Shared","standard","universal","dmz2","10.176.219.0/24","any","any","outside","88.79.58.87/32","any","ldap","application-default","Allow","none","","any"
"1842","STD_DMZ_TO_OUTSIDE_1170","Shared","none","universal","dmz","10.46.226.0/24","any","any","outside","45.78.157.161/32","any","smtp","application-default","Allow","strict","","any"
"1843","STD_OUTSIDE_TO_MGMT_1982","Shared","none","universal","outside","any","any","any","mgmt","10.180.101.0/24","any","dns","application-default","Allow","strict","","any"
"1844","STD_MGMT_TO_DMZ2_3632","Shared","standard","universal","mgmt","10.180.100.0/24","any","any","dmz2","10.176.86.0/24","any","ssl","application-default","Allow","strict","","any"
"1845","STD_DMZ_TO_DMZ2_278","Shared","standard","universal","dmz","10.46.12.0/24","any","any","dmz2","10.176.247.0/24","any","ssl","application-default","Allow","strict","","any"
"1846","ALLOW_OUTSIDE_TO_DMZ_RISKY_39","Shared","remote-access","universal","outside","any","any","any","dmz","10.46.205.0/24","any","ms-rdp","application-default","Allow","none","","any"
"1847","STD_DMZ_TO_MGMT_1288","Shared","app-team","universal","dmz","10.46.251.0/24","any","any","mgmt","10.180.0.0/24","any","ssl","application-default","Allow","strict","","any"
"1848","STD_DMZ2_TO_POS_2394","Shared","standard","universal","dmz2","10.176.83.0/24","any","any","pos","10.157.185.0/24","any","ssl","application-default","Allow","strict","","any"
"1849","STD_IOT_TO_POS_767","Shared","standard","universal","iot","10.158.16.0/24","any","any","pos","10.157.139.0/24","any","smtp","application-default","Allow","strict","","any"
"1850","STD_DMZ2_TO_VOIP_3107","Shared","none","universal","dmz2","10.176.39.0/24","any","any","voip","10.63.95.0/24","any","ssl","application-default","Allow","strict","","any"
"1851","STD_POS_TO_DMZ_153","Shared","none","universal","pos","10.157.232.0/24","any","any","dmz","10.46.37.0/24","any","kerberos","application-default","Allow","strict","","any"
"1852","STD_MGMT_TO_VOIP_74","Shared","app-team","universal","mgmt","10.180.157.0/24","any","any","voip","10.63.23.0/24","any","ntp","application-default","Allow","strict","","any"
"1853","STD_DMZ_TO_OUTSIDE_1720","Shared","none","universal","dmz","10.46.20.0/24","any","any","outside","156.138.205.50/32","any","web-browsing","application-default","Allow","strict","","any"
"1854","STD_INSIDE_TO_IOT_1563","Shared","standard","universal","inside","10.10.123.0/24","any","any","iot","10.158.244.0/24","any","ldap","application-default","Allow","strict","","any"
"1855","STD_DMZ2_TO_POS_6","Shared","app-team","universal","dmz2","10.176.81.0/24","any","any","pos","10.157.159.0/24","any","sip","application-default","Allow","strict","","any"
"1856","STD_INSIDE_TO_DMZ_1241","Shared","standard","universal","inside","10.10.150.0/24","any","any","dmz","10.46.63.0/24","any","sip","application-default","Allow","none","","any"
"1857","STD_IOT_TO_OUTSIDE_2488","Shared","standard","universal","iot","10.158.185.0/24","any","any","outside","198.133.71.136/32","any","dns","application-default","Allow","strict","","any"
"1858","STD_INSIDE_TO_POS_1805","Shared","none","universal","inside","10.10.126.0/24","any","any","pos","10.157.157.0/24","any","ldap","application-default","Allow","none","","any"
"1859","STD_DMZ2_TO_IOT_1101","Shared","none","universal","dmz2","10.176.226.0/24","any","any","iot","10.158.176.0/24","any","ldap","application-default","Allow","strict","","any"
"1860","STD_DMZ_TO_INSIDE_295","Shared","standard","universal","dmz","10.46.196.0/24","any","any","inside","10.10.253.0/24","any","smtp","application-default","Allow","none","","any"
"1861","STD_MGMT_TO_IOT_806","Shared","app-team","universal","mgmt","10.180.223.0/24","any","any","iot","10.158.69.0/24","any","ssl","application-default","Allow","strict","","any"
"1862","INBOUND_OUTSIDE_TO_DMZ_18","Shared","none","universal","outside","any","any","any","dmz","203.13.221.29/32","any","ms-ds-smb","application-default","Allow","strict","","any"
"1863","STD_POS_TO_OUTSIDE_1380","Shared","none","universal","pos","10.157.183.0/24","any","any","outside","198.51.29.49/32","any","snmp-base","application-default","Allow","strict","","any"
"1864","STD_POS_TO_OUTSIDE_1512","Shared","standard","universal","pos","10.157.191.0/24","any","any","outside","203.58.130.73/32","any","snmp-base","application-default","Allow","none","","any"
"1865","STD_INSIDE_TO_VOIP_3589","Shared","none","universal","inside","10.10.1.0/24","any","any","voip","10.63.216.0/24","any","mqtt","application-default","Allow","none","","any"
"1866","STD_DMZ_TO_DMZ2_2358","Shared","none","universal","dmz","10.46.81.0/24","any","any","dmz2","10.176.167.0/24","any","mqtt","application-default","Allow","strict","","any"
"1867","STD_IOT_TO_POS_3076","Shared","none","universal","iot","10.158.241.0/24","any","any","pos","10.157.1.0/24","any","sip","application-default","Allow","strict","","any"
"1868","STD_POS_TO_DMZ_3070","Shared","none","universal","pos","10.157.172.0/24","any","any","dmz","10.46.241.0/24","any","mqtt","application-default","Allow","strict","","any"
"1869","STD_VOIP_TO_DMZ_3637","Shared","none","universal","voip","10.63.229.0/24","any","any","dmz","10.46.146.0/24","any","sip","application-default","Allow","none","","any"
"1870","STD_IOT_TO_INSIDE_3417","Shared","standard","universal","iot","10.158.158.0/24","any","any","inside","10.10.46.0/24","any","ssl","application-default","Allow","strict","","any"
"1871","STD_MGMT_TO_IOT_3391","Shared","standard","universal","mgmt","10.180.50.0/24","any","any","iot","10.158.238.0/24","any","ldap","application-default","Allow","none","","any"
"1872","STD_INSIDE_TO_DMZ_3421","Shared","none","universal","inside","10.10.39.0/24","any","any","dmz","10.46.229.0/24","any","voip-generic","application-default","Allow","strict","","any"
"1873","STD_DMZ2_TO_DMZ_1639","Shared","none","universal","dmz2","10.176.251.0/24","any","any","dmz","10.46.224.0/24","any","ldap","application-default","Allow","strict","","any"
"1874","STD_VOIP_TO_DMZ_2202","Shared","none","universal","voip","10.63.100.0/24","any","any","dmz","10.46.167.0/24","any","snmp-base","application-default","Allow","strict","","any"
"1875","STD_IOT_TO_OUTSIDE_2759","Shared","none","universal","iot","10.158.197.0/24","any","any","outside","77.41.252.239/32","any","ping","application-default","Allow","none","","any"
"1876","STD_DMZ_TO_VOIP_323","Shared","none","universal","dmz","10.46.226.0/24","any","any","voip","10.63.111.0/24","any","ssl","application-default","Allow","strict","","any"
"1877","STD_OUTSIDE_TO_POS_532","Shared","none","universal","outside","any","any","any","pos","10.157.32.0/24","any","kerberos","application-default","Allow","none","","any"
"1878","STD_OUTSIDE_TO_POS_3131","Shared","none","universal","outside","any","any","any","pos","10.157.173.0/24","any","ssl","application-default","Allow","strict","","any"
"1879","STD_VOIP_TO_POS_973","Shared","standard","universal","voip","10.63.84.0/24","any","any","pos","10.157.251.0/24","any","smtp","application-default","Allow","strict","","any"
"1880","STD_IOT_TO_DMZ2_2405","Shared","none","universal","iot","10.158.3.0/24","any","any","dmz2","10.176.161.0/24","any","voip-generic","application-default","Allow","strict","","any"
"1881","STD_DMZ2_TO_POS_47","Shared","none","universal","dmz2","10.176.10.0/24","any","any","pos","10.157.25.0/24","any","ping","application-default","Allow","strict","","any"
"1882","STD_MGMT_TO_DMZ2_975","Shared","standard","universal","mgmt","10.180.80.0/24","any","any","dmz2","10.176.28.0/24","any","smtp","application-default","Allow","strict","","any"
"1883","STD_IOT_TO_DMZ_979","Shared","none","universal","iot","10.158.210.0/24","any","any","dmz","10.46.179.0/24","any","web-browsing","application-default","Allow","none","","any"
"1884","STD_INSIDE_TO_DMZ2_534","Shared","none","universal","inside","10.10.224.0/24","any","any","dmz2","10.176.195.0/24","any","smtp","application-default","Allow","none","","any"
"1885","STD_DMZ2_TO_DMZ_3690","Shared","none","universal","dmz2","10.176.32.0/24","any","any","dmz","10.46.187.0/24","any","sip","application-default","Allow","strict","","any"
"1886","STD_MGMT_TO_DMZ2_698","Shared","standard","universal","mgmt","10.180.100.0/24","any","any","dmz2","10.176.126.0/24","any","ntp","application-default","Allow","strict","","any"
"1887","STD_OUTSIDE_TO_DMZ2_2411","Shared","none","universal","outside","any","any","any","dmz2","10.176.167.0/24","any","dns","application-default","Allow","none","","any"
"1888","STD_POS_TO_MGMT_3200","Shared","none","universal","pos","10.157.244.0/24","any","any","mgmt","10.180.70.0/24","any","ping","application-default","Allow","strict","","any"
"1889","STD_IOT_TO_POS_2317","Shared","none","universal","iot","10.158.91.0/24","any","any","pos","10.157.78.0/24","any","sip","application-default","Allow","strict","","any"
"1890","ALLOW_OUTSIDE_TO_DMZ2_RISKY_15","Shared","remote-access","universal","outside","any","any","any","dmz2","10.176.10.0/24","any","teamviewer","application-default","Allow","none","","any"
"1891","STD_VOIP_TO_DMZ_1018","Shared","app-team","universal","voip","10.63.42.0/24","any","any","dmz","10.46.56.0/24","any","dns","application-default","Allow","strict","","any"
"1892","STD_OUTSIDE_TO_IOT_2542","Shared","app-team","universal","outside","any","any","any","iot","10.158.188.0/24","any","mqtt","application-default","Allow","none","","any"
"1893","STD_OUTSIDE_TO_MGMT_2507","Shared","standard","universal","outside","any","any","any","mgmt","10.180.115.0/24","any","kerberos","application-default","Allow","strict","","any"
"1894","STD_MGMT_TO_IOT_4","Shared","app-team","universal","mgmt","10.180.226.0/24","any","any","iot","10.158.26.0/24","any","ntp","application-default","Allow","strict","","any"
"1895","STD_DMZ2_TO_OUTSIDE_1777","Shared","app-team","universal","dmz2","10.176.78.0/24","any","any","outside","60.188.56.72/32","any","dns","application-default","Allow","strict","","any"
"1896","STD_IOT_TO_VOIP_1901","Shared","none","universal","iot","10.158.191.0/24","any","any","voip","10.63.193.0/24","any","voip-generic","application-default","Allow","none","","any"
"1897","STD_POS_TO_INSIDE_1558","Shared","standard","universal","pos","10.157.87.0/24","any","any","inside","10.10.45.0/24","any","ntp","application-default","Allow","none","","any"
"1898","STD_POS_TO_DMZ_3281","Shared","none","universal","pos","10.157.243.0/24","any","any","dmz","10.46.230.0/24","any","web-browsing","application-default","Allow","strict","","any"
"1899","STD_POS_TO_MGMT_3072","Shared","app-team","universal","pos","10.157.155.0/24","any","any","mgmt","10.180.195.0/24","any","ssl","application-default","Allow","strict","","any"
"1900","STD_POS_TO_DMZ2_3685","Shared","standard","universal","pos","10.157.80.0/24","any","any","dmz2","10.176.85.0/24","any","mqtt","application-default","Allow","none","","any"
"1901","STD_DMZ2_TO_IOT_2830","Shared","none","universal","dmz2","10.176.230.0/24","any","any","iot","10.158.83.0/24","any","sip","application-default","Allow","strict","","any"
"1902","STD_MGMT_TO_INSIDE_1077","Shared","standard","universal","mgmt","10.180.31.0/24","any","any","inside","10.10.9.0/24","any","smtp","application-default","Allow","none","","any"
"1903","STD_OUTSIDE_TO_IOT_2314","Shared","standard","universal","outside","any","any","any","iot","10.158.90.0/24","any","snmp-base","application-default","Allow","none","","any"
"1904","STD_POS_TO_INSIDE_174","Shared","none","universal","pos","10.157.124.0/24","any","any","inside","10.10.16.0/24","any","mqtt","application-default","Allow","none","","any"
"1905","STD_DMZ_TO_VOIP_3221","Shared","none","universal","dmz","10.46.19.0/24","any","any","voip","10.63.242.0/24","any","sip","application-default","Allow","none","","any"
"1906","INTERNAL_BROAD_POS_TO_MGMT_39","Shared","internal","universal","pos","any","any","any","mgmt","10.180.8.0/24","any","any","any","Allow","none","","any"
"1907","STD_OUTSIDE_TO_IOT_566","Shared","standard","universal","outside","any","any","any","iot","10.158.75.0/24","any","web-browsing","application-default","Allow","strict","","any"
"1908","STD_DMZ_TO_MGMT_3717","Shared","standard","universal","dmz","10.46.221.0/24","any","any","mgmt","10.180.77.0/24","any","dns","application-default","Allow","strict","","any"
"1909","STD_DMZ_TO_IOT_2660","Shared","app-team","universal","dmz","10.46.109.0/24","any","any","iot","10.158.210.0/24","any","dns","application-default","Allow","strict","","any"
"1910","STD_POS_TO_MGMT_3121","Shared","none","universal","pos","10.157.178.0/24","any","any","mgmt","10.180.36.0/24","any","mqtt","application-default","Allow","strict","","any"
"1911","STD_MGMT_TO_INSIDE_535","Shared","app-team","universal","mgmt","10.180.112.0/24","any","any","inside","10.10.69.0/24","any","kerberos","application-default","Allow","strict","","any"
"1912","INTERNAL_BROAD_IOT_TO_MGMT_18","Shared","internal","universal","iot","any","any","any","mgmt","10.180.203.0/24","any","any","any","Allow","none","","any"
"1913","STD_INSIDE_TO_VOIP_2763","Shared","none","universal","inside","10.10.11.0/24","any","any","voip","10.63.32.0/24","any","ssl","application-default","Allow","strict","","any"
"1914","STD_DMZ_TO_VOIP_2875","Shared","none","universal","dmz","10.46.41.0/24","any","any","voip","10.63.22.0/24","any","kerberos","application-default","Allow","strict","","any"
"1915","STD_VOIP_TO_DMZ2_627","Shared","none","universal","voip","10.63.185.0/24","any","any","dmz2","10.176.230.0/24","any","smtp","application-default","Allow","strict","","any"
"1916","STD_IOT_TO_DMZ_3204","Shared","none","universal","iot","10.158.114.0/24","any","any","dmz","10.46.223.0/24","any","ping","application-default","Allow","strict","","any"
"1917","STD_OUTSIDE_TO_MGMT_2510","Shared","none","universal","outside","any","any","any","mgmt","10.180.149.0/24","any","ntp","application-default","Allow","strict","","any"
"1918","STD_IOT_TO_INSIDE_1727","Shared","app-team","universal","iot","10.158.18.0/24","any","any","inside","10.10.4.0/24","any","ntp","application-default","Allow","strict","","any"
"1919","STD_INSIDE_TO_POS_644","Shared","app-team","universal","inside","10.10.233.0/24","any","any","pos","10.157.231.0/24","any","snmp-base","application-default","Allow","none","","any"
"1920","STD_DMZ2_TO_OUTSIDE_2419","Shared","none","universal","dmz2","10.176.171.0/24","any","any","outside","77.48.167.236/32","any","mqtt","application-default","Allow","none","","any"
"1921","STD_DMZ_TO_INSIDE_2561","Shared","none","universal","dmz","10.46.159.0/24","any","any","inside","10.10.139.0/24","any","ldap","application-default","Allow","strict","","any"
"1922","STD_MGMT_TO_OUTSIDE_659","Shared","none","universal","mgmt","10.180.173.0/24","any","any","outside","203.161.16.16/32","any","ping","application-default","Allow","none","","any"
"1923","STD_POS_TO_IOT_3621","Shared","app-team","universal","pos","10.157.167.0/24","any","any","iot","10.158.196.0/24","any","snmp-base","application-default","Allow","strict","","any"
"1924","STD_DMZ_TO_POS_1687","Shared","app-team","universal","dmz","10.46.225.0/24","any","any","pos","10.157.162.0/24","any","web-browsing","application-default","Allow","none","","any"
"1925","STD_IOT_TO_DMZ_3384","Shared","none","universal","iot","10.158.100.0/24","any","any","dmz","10.46.142.0/24","any","ssl","application-default","Allow","none","","any"
"1926","LEGACY_PORT_RULE_13","Shared","legacy-port","universal","outside","any","any","any","iot","10.158.4.0/24","any","any","tcp-3389","Allow","none","","any"
"1927","STD_IOT_TO_OUTSIDE_1208","Shared","app-team","universal","iot","10.158.102.0/24","any","any","outside","102.51.173.85/32","any","snmp-base","application-default","Allow","strict","","any"
"1928","STD_DMZ_TO_POS_2682","Shared","none","universal","dmz","10.46.77.0/24","any","any","pos","10.157.59.0/24","any","ntp","application-default","Allow","strict","","any"
"1929","STD_POS_TO_VOIP_3586","Shared","standard","universal","pos","10.157.89.0/24","any","any","voip","10.63.151.0/24","any","snmp-base","application-default","Allow","none","","any"
"1930","STD_IOT_TO_POS_3393","Shared","app-team","universal","iot","10.158.26.0/24","any","any","pos","10.157.132.0/24","any","ssl","application-default","Allow","none","","any"
"1931","STD_VOIP_TO_IOT_596","Shared","standard","universal","voip","10.63.128.0/24","any","any","iot","10.158.226.0/24","any","smtp","application-default","Allow","none","","any"
"1932","STD_POS_TO_DMZ2_830","Shared","app-team","universal","pos","10.157.123.0/24","any","any","dmz2","10.176.99.0/24","any","sip","application-default","Allow","strict","","any"
"1933","STD_INSIDE_TO_IOT_2172","Shared","standard","universal","inside","10.10.251.0/24","any","any","iot","10.158.236.0/24","any","mqtt","application-default","Allow","none","","any"
"1934","STD_DMZ2_TO_IOT_2888","Shared","standard","universal","dmz2","10.176.155.0/24","any","any","iot","10.158.90.0/24","any","ping","application-default","Allow","strict","","any"
"1935","STD_IOT_TO_MGMT_782","Shared","none","universal","iot","10.158.101.0/24","any","any","mgmt","10.180.40.0/24","any","voip-generic","application-default","Allow","none","","any"
"1936","STD_IOT_TO_INSIDE_31","Shared","app-team","universal","iot","10.158.97.0/24","any","any","inside","10.10.128.0/24","any","ldap","application-default","Allow","none","","any"
"1937","STD_POS_TO_IOT_1548","Shared","none","universal","pos","10.157.222.0/24","any","any","iot","10.158.162.0/24","any","ping","application-default","Allow","strict","","any"
"1938","STD_DMZ_TO_IOT_453","Shared","app-team","universal","dmz","10.46.81.0/24","any","any","iot","10.158.250.0/24","any","ssl","application-default","Allow","strict","","any"
"1939","STD_MGMT_TO_DMZ2_328","Shared","app-team","universal","mgmt","10.180.57.0/24","any","any","dmz2","10.176.123.0/24","any","voip-generic","application-default","Allow","none","","any"
"1940","STD_MGMT_TO_OUTSIDE_1130","Shared","standard","universal","mgmt","10.180.164.0/24","any","any","outside","118.151.12.126/32","any","web-browsing","application-default","Allow","strict","","any"
"1941","STD_OUTSIDE_TO_VOIP_3434","Shared","none","universal","outside","any","any","any","voip","10.63.193.0/24","any","ldap","application-default","Allow","strict","","any"
"1942","STD_VOIP_TO_OUTSIDE_3649","Shared","none","universal","voip","10.63.127.0/24","any","any","outside","173.237.202.183/32","any","sip","application-default","Allow","strict","","any"
"1943","STD_VOIP_TO_MGMT_2295","Shared","standard","universal","voip","10.63.248.0/24","any","any","mgmt","10.180.63.0/24","any","ssl","application-default","Allow","strict","","any"
"1944","STD_OUTSIDE_TO_VOIP_598","Shared","standard","universal","outside","any","any","any","voip","10.63.59.0/24","any","snmp-base","application-default","Allow","strict","","any"
"1945","STD_MGMT_TO_INSIDE_1767","Shared","standard","universal","mgmt","10.180.249.0/24","any","any","inside","10.10.71.0/24","any","kerberos","application-default","Allow","none","","any"
"1946","STD_VOIP_TO_INSIDE_2001","Shared","app-team","universal","voip","10.63.205.0/24","any","any","inside","10.10.63.0/24","any","kerberos","application-default","Allow","none","","any"
"1947","STD_MGMT_TO_INSIDE_2645","Shared","app-team","universal","mgmt","10.180.255.0/24","any","any","inside","10.10.113.0/24","any","smtp","application-default","Allow","strict","","any"
"1948","INBOUND_OUTSIDE_TO_DMZ_1","Shared","web-tier","universal","outside","any","any","any","dmz","185.190.229.140/32","any","telnet","application-default","Allow","strict","","any"
"1949","STD_OUTSIDE_TO_INSIDE_2723","Shared","standard","universal","outside","any","any","any","inside","10.10.136.0/24","any","smtp","application-default","Allow","strict","","any"
"1950","STD_POS_TO_OUTSIDE_1550","Shared","none","universal","pos","10.157.63.0/24","any","any","outside","141.44.154.84/32","any","mqtt","application-default","Allow","strict","","any"
"1951","STD_INSIDE_TO_POS_1691","Shared","standard","universal","inside","10.10.218.0/24","any","any","pos","10.157.144.0/24","any","dns","application-default","Allow","strict","","any"
"1952","STD_DMZ_TO_OUTSIDE_100","Shared","app-team","universal","dmz","10.46.151.0/24","any","any","outside","203.26.130.198/32","any","sip","application-default","Allow","none","","any"
"1953","STD_VOIP_TO_IOT_1907","Shared","app-team","universal","voip","10.63.40.0/24","any","any","iot","10.158.28.0/24","any","voip-generic","application-default","Allow","none","","any"
"1954","STD_INSIDE_TO_MGMT_1273","Shared","none","universal","inside","10.10.153.0/24","any","any","mgmt","10.180.78.0/24","any","sip","application-default","Allow","none","","any"
"1955","STD_VOIP_TO_DMZ_833","Shared","none","universal","voip","10.63.98.0/24","any","any","dmz","10.46.17.0/24","any","web-browsing","application-default","Allow","none","","any"
"1956","STD_DMZ2_TO_INSIDE_2033","Shared","app-team","universal","dmz2","10.176.6.0/24","any","any","inside","10.10.151.0/24","any","ntp","application-default","Allow","strict","","any"
"1957","STD_INSIDE_TO_OUTSIDE_3396","Shared","app-team","universal","inside","10.10.241.0/24","any","any","outside","77.143.136.174/32","any","voip-generic","application-default","Allow","none","","any"
"1958","STD_IOT_TO_POS_1147","Shared","standard","universal","iot","10.158.175.0/24","any","any","pos","10.157.133.0/24","any","kerberos","application-default","Allow","strict","","any"
"1959","STD_DMZ2_TO_POS_3243","Shared","standard","universal","dmz2","10.176.15.0/24","any","any","pos","10.157.107.0/24","any","sip","application-default","Allow","none","","any"
"1960","STD_POS_TO_INSIDE_889","Shared","app-team","universal","pos","10.157.67.0/24","any","any","inside","10.10.183.0/24","any","snmp-base","application-default","Allow","strict","","any"
"1961","STD_DMZ_TO_IOT_1879","Shared","app-team","universal","dmz","10.46.241.0/24","any","any","iot","10.158.46.0/24","any","ping","application-default","Allow","strict","","any"
"1962","STD_MGMT_TO_POS_480","Shared","standard","universal","mgmt","10.180.224.0/24","any","any","pos","10.157.92.0/24","any","mqtt","application-default","Allow","strict","","any"
"1963","STD_POS_TO_IOT_1324","Shared","none","universal","pos","10.157.242.0/24","any","any","iot","10.158.178.0/24","any","smtp","application-default","Allow","strict","","any"
"1964","STD_INSIDE_TO_MGMT_2014","Shared","app-team","universal","inside","10.10.122.0/24","any","any","mgmt","10.180.184.0/24","any","mqtt","application-default","Allow","none","","any"
"1965","STD_OUTSIDE_TO_DMZ_1591","Shared","none","universal","outside","any","any","any","dmz","10.46.210.0/24","any","ntp","application-default","Allow","none","","any"
"1966","STD_INSIDE_TO_POS_1726","Shared","app-team","universal","inside","10.10.161.0/24","any","any","pos","10.157.19.0/24","any","smtp","application-default","Allow","strict","","any"
"1967","STD_DMZ_TO_IOT_2956","Shared","app-team","universal","dmz","10.46.45.0/24","any","any","iot","10.158.212.0/24","any","ldap","application-default","Allow","none","","any"
"1968","STD_POS_TO_OUTSIDE_2262","Shared","app-team","universal","pos","10.157.190.0/24","any","any","outside","45.131.202.4/32","any","ssl","application-default","Allow","none","","any"
"1969","STD_INSIDE_TO_MGMT_849","Shared","none","universal","inside","10.10.235.0/24","any","any","mgmt","10.180.148.0/24","any","ldap","application-default","Allow","strict","","any"
"1970","STD_IOT_TO_VOIP_397","Shared","app-team","universal","iot","10.158.192.0/24","any","any","voip","10.63.51.0/24","any","voip-generic","application-default","Allow","none","","any"
"1971","STD_IOT_TO_VOIP_1385","Shared","standard","universal","iot","10.158.6.0/24","any","any","voip","10.63.121.0/24","any","web-browsing","application-default","Allow","none","","any"
"1972","STD_VOIP_TO_DMZ_371","Shared","app-team","universal","voip","10.63.228.0/24","any","any","dmz","10.46.76.0/24","any","web-browsing","application-default","Allow","none","","any"
"1973","STD_DMZ2_TO_OUTSIDE_2917","Shared","standard","universal","dmz2","10.176.1.0/24","any","any","outside","118.126.118.97/32","any","dns","application-default","Allow","strict","","any"
"1974","STD_INSIDE_TO_POS_897","Shared","standard","universal","inside","10.10.244.0/24","any","any","pos","10.157.107.0/24","any","kerberos","application-default","Allow","strict","","any"
"1975","STD_POS_TO_INSIDE_2794","Shared","standard","universal","pos","10.157.95.0/24","any","any","inside","10.10.60.0/24","any","dns","application-default","Allow","strict","","any"
"1976","STD_INSIDE_TO_DMZ_2831","Shared","none","universal","inside","10.10.57.0/24","any","any","dmz","10.46.255.0/24","any","web-browsing","application-default","Allow","strict","","any"
"1977","STD_DMZ_TO_IOT_1193","Shared","none","universal","dmz","10.46.222.0/24","any","any","iot","10.158.33.0/24","any","ssl","application-default","Allow","strict","","any"
"1978","STD_OUTSIDE_TO_DMZ2_2175","Shared","app-team","universal","outside","any","any","any","dmz2","10.176.182.0/24","any","mqtt","application-default","Allow","strict","","any"
"1979","STD_OUTSIDE_TO_VOIP_208","Shared","none","universal","outside","any","any","any","voip","10.63.130.0/24","any","web-browsing","application-default","Allow","none","","any"
"1980","STD_MGMT_TO_POS_1569","Shared","standard","universal","mgmt","10.180.103.0/24","any","any","pos","10.157.204.0/24","any","ntp","application-default","Allow","strict","","any"
"1981","STD_VOIP_TO_OUTSIDE_1597","Shared","none","universal","voip","10.63.4.0/24","any","any","outside","141.238.176.38/32","any","voip-generic","application-default","Allow","none","","any"
"1982","STD_MGMT_TO_DMZ2_1625","Shared","standard","universal","mgmt","10.180.217.0/24","any","any","dmz2","10.176.75.0/24","any","web-browsing","application-default","Allow","strict","","any"
"1983","STD_DMZ_TO_VOIP_2636","Shared","standard","universal","dmz","10.46.172.0/24","any","any","voip","10.63.172.0/24","any","kerberos","application-default","Allow","none","","any"
"1984","STD_OUTSIDE_TO_DMZ_628","Shared","app-team","universal","outside","any","any","any","dmz","10.46.120.0/24","any","ldap","application-default","Allow","strict","","any"
"1985","STD_VOIP_TO_INSIDE_1189","Shared","standard","universal","voip","10.63.112.0/24","any","any","inside","10.10.134.0/24","any","kerberos","application-default","Allow","strict","","any"
"1986","STD_DMZ2_TO_IOT_2744","Shared","app-team","universal","dmz2","10.176.225.0/24","any","any","iot","10.158.191.0/24","any","voip-generic","application-default","Allow","strict","","any"
"1987","STD_DMZ_TO_POS_3404","Shared","none","universal","dmz","10.46.131.0/24","any","any","pos","10.157.150.0/24","any","ntp","application-default","Allow","strict","","any"
"1988","STD_DMZ2_TO_IOT_988","Shared","standard","universal","dmz2","10.176.47.0/24","any","any","iot","10.158.48.0/24","any","mqtt","application-default","Allow","strict","","any"
"1989","STD_DMZ_TO_POS_3381","Shared","app-team","universal","dmz","10.46.33.0/24","any","any","pos","10.157.141.0/24","any","mqtt","application-default","Allow","strict","","any"
"1990","STD_OUTSIDE_TO_IOT_2773","Shared","app-team","universal","outside","any","any","any","iot","10.158.1.0/24","any","smtp","application-default","Allow","strict","","any"
"1991","STD_POS_TO_IOT_2048","Shared","none","universal","pos","10.157.82.0/24","any","any","iot","10.158.99.0/24","any","ntp","application-default","Allow","none","","any"
"1992","POS_TO_INSIDE_8","Shared","pos-segment","universal","pos","10.157.94.0/24","any","any","inside","10.10.98.0/24","any","ftp","application-default","Allow","none","","any"
"1993","STD_OUTSIDE_TO_VOIP_3163","Shared","none","universal","outside","any","any","any","voip","10.63.246.0/24","any","voip-generic","application-default","Allow","strict","","any"
"1994","STD_DMZ2_TO_INSIDE_1085","Shared","standard","universal","dmz2","10.176.24.0/24","any","any","inside","10.10.9.0/24","any","ping","application-default","Allow","strict","","any"
"1995","STD_INSIDE_TO_DMZ_3465","Shared","app-team","universal","inside","10.10.60.0/24","any","any","dmz","10.46.198.0/24","any","ntp","application-default","Allow","strict","","any"
"1996","STD_POS_TO_INSIDE_2464","Shared","none","universal","pos","10.157.32.0/24","any","any","inside","10.10.81.0/24","any","voip-generic","application-default","Allow","strict","","any"
