"","Name","Location","Tags","Type","Source Zone","Source Address","Source User","Source Device","Destination Zone","Destination Address","Destination Device","Application","Service","Action","Profile","Options","Target"
"8144","STD_DMZ_TO_MGMT_6203","Shared","app-team","universal","dmz","10.28.22.0/24","any","any","mgmt","10.136.186.0/24","any","sip","application-default","Allow","none","","any"
"8145","STD_VOIP_TO_POS_6512","Shared","app-team","universal","voip","10.155.75.0/24","any","any","pos","10.22.195.0/24","any","voip-generic","application-default","Allow","none","","any"
"8146","STD_VOIP_TO_DMZ_6584","Shared","none","universal","voip","10.155.187.0/24","any","any","dmz","10.28.118.0/24","any","mqtt","application-default","Allow","strict","","any"
"8147","STD_INSIDE_TO_POS_9837","Shared","app-team","universal","inside","10.46.89.0/24","any","any","pos","10.22.143.0/24","any","voip-generic","application-default","Allow","strict","","any"
"8148","STD_OUTSIDE_TO_MGMT_11380","Shared","none","universal","outside","any","any","any","mgmt","10.136.110.0/24","any","smtp","application-default","Allow","strict","","any"
"8149","STD_MGMT_TO_INSIDE_15234","Shared","none","universal","mgmt","10.136.70.0/24","any","any","inside","10.46.85.0/24","any","ping","application-default","Allow","none","","any"
"8150","STD_MGMT_TO_POS_16846","Shared","app-team","universal","mgmt","10.136.243.0/24","any","any","pos","10.22.127.0/24","any","sip","application-default","Allow","none","","any"
"8151","INTERNAL_BROAD_VOIP_TO_MGMT_66","Shared","internal","universal","voip","any","any","any","mgmt","10.136.95.0/24","any","any","any","Allow","none","","any"
"8152","STD_MGMT_TO_IOT_13266","Shared","app-team","universal","mgmt","10.136.89.0/24","any","any","iot","10.127.62.0/24","any","ping","application-default","Allow","none","","any"
"8153","STD_INSIDE_TO_DMZ_5315","Shared","app-team","universal","inside","10.46.167.0/24","any","any","dmz","10.28.89.0/24","any","ping","application-default","Allow","strict","","any"
"8154","STD_IOT_TO_MGMT_13182","Shared","app-team","universal","iot","10.127.156.0/24","any","any","mgmt","10.136.108.0/24","any","dns","application-default","Allow","strict","","any"
"8155","STD_MGMT_TO_DMZ_18437","Shared","standard","universal","mgmt","10.136.162.0/24","any","any","dmz","10.28.1.0/24","any","mqtt","application-default","Allow","strict","","any"
"8156","STD_DMZ_TO_DMZ2_3608","Shared","standard","universal","dmz","10.28.191.0/24","any","any","dmz2","10.103.30.0/24","any","kerberos","application-default","Allow","strict","","any"
"8157","STD_MGMT_TO_IOT_16277","Shared","none","universal","mgmt","10.136.255.0/24","any","any","iot","10.127.242.0/24","any","sip","application-default","Allow","strict","","any"
"8158","STD_VOIP_TO_IOT_2969","Shared","none","universal","voip","10.155.33.0/24","any","any","iot","10.127.16.0/24","any","ssl","application-default","Allow","strict","","any"
"8159","STD_POS_TO_DMZ2_6251","Shared","app-team","universal","pos","10.22.54.0/24","any","any","dmz2","10.103.180.0/24","any","ssl","application-default","Allow","none","","any"
"8160","STD_POS_TO_IOT_5602","Shared","none","universal","pos","10.22.149.0/24","any","any","iot","10.127.100.0/24","any","ntp","application-default","Allow","none","","any"
"8161","STD_DMZ_TO_VOIP_17554","Shared","app-team","universal","dmz","10.28.98.0/24","any","any","voip","10.155.145.0/24","any","ntp","application-default","Allow","strict","","any"
"8162","STD_IOT_TO_INSIDE_7322","Shared","none","universal","iot","10.127.168.0/24","any","any","inside","10.46.139.0/24","any","dns","application-default","Allow","strict","","any"
"8163","STD_OUTSIDE_TO_POS_16621","Shared","standard","universal","outside","any","any","any","pos","10.22.223.0/24","any","ssl","application-default","Allow","strict","","any"
"8164","STD_DMZ2_TO_VOIP_14100","Shared","standard","universal","dmz2","10.103.104.0/24","any","any","voip","10.155.87.0/24","any","ldap","application-default","Allow","none","","any"
"8165","STD_IOT_TO_DMZ_4717","Shared","app-team","universal","iot","10.127.31.0/24","any","any","dmz","10.28.222.0/24","any","sip","application-default","Allow","strict","","any"
"8166","LEGACY_PORT_RULE_46","Shared","legacy-port","universal","outside","any","any","any","iot","10.127.0.0/24","any","any","tcp-8080","Allow","none","","any"
"8167","STD_VOIP_TO_IOT_5517","Shared","standard","universal","voip","10.155.250.0/24","any","any","iot","10.127.108.0/24","any","dns","application-default","Allow","strict","","any"
"8168","STD_MGMT_TO_INSIDE_18590","Shared","none","universal","mgmt","10.136.195.0/24","any","any","inside","10.46.160.0/24","any","ping","application-default","Allow","strict","","any"
"8169","STD_INSIDE_TO_IOT_12089","Shared","none","universal","inside","10.46.31.0/24","any","any","iot","10.127.53.0/24","any","ntp","application-default","Allow","none","","any"
"8170","STD_DMZ_TO_OUTSIDE_10257","Shared","none","universal","dmz","10.28.108.0/24","any","any","outside","141.25.4.235/32","any","ping","application-default","Allow","strict","","any"
"8171","STD_INSIDE_TO_OUTSIDE_1088","Shared","standard","universal","inside","10.46.67.0/24","any","any","outside","88.160.138.91/32","any","ping","application-default","Allow","none","","any"
"8172","STD_VOIP_TO_DMZ2_8671","Shared","standard","universal","voip","10.155.20.0/24","any","any","dmz2","10.103.121.0/24","any","voip-generic","application-default","Allow","strict","","any"
"8173","INBOUND_OUTSIDE_TO_DMZ_80","Shared","none","universal","outside","any","any","any","dmz","185.1.112.30/32","any","mqtt","application-default","Allow","none","","any"
"8174","IOT_TO_INSIDE_62","Shared","iot-segment","universal","iot","any","any","any","inside","10.46.179.0/24","any","any","any","Allow","none","","any"
"8175","STD_DMZ2_TO_OUTSIDE_17126","Shared","standard","universal","dmz2","10.103.50.0/24","any","any","outside","60.169.16.214/32","any","voip-generic","application-default","Allow","strict","","any"
"8176","STD_DMZ2_TO_MGMT_5599","Shared","app-team","universal","dmz2","10.103.252.0/24","any","any","mgmt","10.136.16.0/24","any","web-browsing","application-default","Allow","none","","any"
"8177","STD_IOT_TO_POS_11407","Shared","app-team","universal","iot","10.127.98.0/24","any","any","pos","10.22.36.0/24","any","kerberos","application-default","Allow","strict","","any"
"8178","STD_INSIDE_TO_IOT_10384","Shared","none","universal","inside","10.46.23.0/24","any","any","iot","10.127.130.0/24","any","voip-generic","application-default","Allow","strict","","any"
"8179","STD_INSIDE_TO_POS_13482","Shared","app-team","universal","inside","10.46.58.0/24","any","any","pos","10.22.65.0/24","any","smtp","application-default","Allow","strict","","any"
"8180","ALLOW_OUTSIDE_TO_IOT_RISKY_171","Shared","remote-access","universal","outside","any","any","any","iot","10.127.120.0/24","any","anydesk","application-default","Allow","none","","any"
"8181","STD_DMZ2_TO_MGMT_5349","Shared","none","universal","dmz2","10.103.198.0/24","any","any","mgmt","10.136.232.0/24","any","ldap","application-default","Allow","none","","any"
"8182","STD_DMZ2_TO_OUTSIDE_16293","Shared","standard","universal","dmz2","10.103.26.0/24","any","any","outside","88.177.179.191/32","any","mqtt","application-default","Allow","strict","","any"
"8183","STD_DMZ2_TO_OUTSIDE_16667","Shared","app-team","universal","dmz2","10.103.255.0/24","any","any","outside","91.235.171.126/32","any","smtp","application-default","Allow","strict","","any"
"8184","STD_DMZ_TO_INSIDE_4425","Shared","standard","universal","dmz","10.28.68.0/24","any","any","inside","10.46.172.0/24","any","voip-generic","application-default","Allow","strict","","any"
"8185","STD_POS_TO_OUTSIDE_13834","Shared","none","universal","pos","10.22.173.0/24","any","any","outside","77.72.190.32/32","any","voip-generic","application-default","Allow","strict","","any"
"8186","STD_VOIP_TO_INSIDE_5513","Shared","none","universal","voip","10.155.158.0/24","any","any","inside","10.46.143.0/24","any","mqtt","application-default","Allow","none","","any"
"8187","STD_IOT_TO_INSIDE_3177","Shared","app-team","universal","iot","10.127.221.0/24","any","any","inside","10.46.170.0/24","any","web-browsing","application-default","Allow","strict","","any"
"8188","STD_OUTSIDE_TO_VOIP_14594","Shared","app-team","universal","outside","any","any","any","voip","10.155.90.0/24","any","smtp","application-default","Allow","strict","","any"
"8189","STD_IOT_TO_OUTSIDE_15944","Shared","none","universal","iot","10.127.82.0/24","any","any","outside","198.46.167.13/32","any","dns","application-default","Allow","none","","any"
"8190","STD_INSIDE_TO_DMZ_3701","Shared","none","universal","inside","10.46.74.0/24","any","any","dmz","10.28.94.0/24","any","kerberos","application-default","Allow","strict","","any"
"8191","STD_POS_TO_INSIDE_13705","Shared","standard","universal","pos","10.22.87.0/24","any","any","inside","10.46.251.0/24","any","snmp-base","application-default","Allow","none","","any"
"8192","STD_MGMT_TO_POS_7384","Shared","standard","universal","mgmt","10.136.253.0/24","any","any","pos","10.22.33.0/24","any","dns","application-default","Allow","strict","","any"
"8193","STD_DMZ2_TO_DMZ_17860","Shared","app-team","universal","dmz2","10.103.187.0/24","any","any","dmz","10.28.249.0/24","any","voip-generic","application-default","Allow","strict","","any"
"8194","STD_IOT_TO_MGMT_18169","Shared","none","universal","iot","10.127.143.0/24","any","any","mgmt","10.136.173.0/24","any","ssl","application-default","Allow","strict","","any"
"8195","LEGACY_PORT_RULE_146","Shared","legacy-port","universal","inside","any","any","any","dmz2","10.103.198.0/24","any","any","tcp-23","Allow","none","","any"
"8196","STD_DMZ_TO_INSIDE_7016","Shared","none","universal","dmz","10.28.204.0/24","any","any","inside","10.46.93.0/24","any","mqtt","application-default","Allow","strict","","any"
"8197","STD_IOT_TO_DMZ_5999","Shared","app-team","universal","iot","10.127.102.0/24","any","any","dmz","10.28.53.0/24","any","snmp-base","application-default","Allow","strict","","any"
"8198","STD_MGMT_TO_DMZ2_16568","Shared","standard","universal","mgmt","10.136.119.0/24","any","any","dmz2","10.103.76.0/24","any","ldap","application-default","Allow","strict","","any"
"8199","STD_VOIP_TO_OUTSIDE_11322","Shared","standard","universal","voip","10.155.196.0/24","any","any","outside","173.69.201.161/32","any","web-browsing","application-default","Allow","strict","","any"
"8200","STD_DMZ2_TO_POS_13223","Shared","standard","universal","dmz2","10.103.200.0/24","any","any","pos","10.22.159.0/24","any","mqtt","application-default","Allow","strict","","any"
"8201","STD_INSIDE_TO_DMZ2_16882","Shared","app-team","universal","inside","10.46.66.0/24","any","any","dmz2","10.103.48.0/24","any","mqtt","application-default","Allow","strict","","any"
"8202","STD_IOT_TO_POS_12539","Shared","app-team","universal","iot","10.127.116.0/24","any","any","pos","10.22.101.0/24","any","voip-generic","application-default","Allow","strict","","any"
"8203","STD_DMZ2_TO_DMZ_13490","Shared","app-team","universal","dmz2","10.103.175.0/24","any","any","dmz","10.28.250.0/24","any","kerberos","application-default","Allow","none","","any"
"8204","STD_INSIDE_TO_OUTSIDE_17576","Shared","app-team","universal","inside","10.46.82.0/24","any","any","outside","185.118.221.97/32","any","dns","application-default","Allow","none","","any"
"8205","STD_DMZ2_TO_INSIDE_10961","Shared","none","universal","dmz2","10.103.115.0/24","any","any","inside","10.46.133.0/24","any","smtp","application-default","Allow","strict","","any"
"8206","STD_OUTSIDE_TO_IOT_12042","Shared","standard","universal","outside","any","any","any","iot","10.127.231.0/24","any","mqtt","application-default","Allow","none","","any"
"8207","STD_DMZ2_TO_DMZ_10894","Shared","app-team","universal","dmz2","10.103.161.0/24","any","any","dmz","10.28.182.0/24","any","ntp","application-default","Allow","strict","","any"
"8208","STD_POS_TO_OUTSIDE_11237","Shared","app-team","universal","pos","10.22.6.0/24","any","any","outside","60.243.104.234/32","any","ping","application-default","Allow","none","","any"
"8209","LEGACY_PORT_RULE_217","Shared","legacy-port","universal","inside","any","any","any","inside","10.46.32.0/24","any","any","tcp-8080","Allow","none","","any"
"8210","STD_DMZ_TO_MGMT_14201","Shared","app-team","universal","dmz","10.28.232.0/24","any","any","mgmt","10.136.21.0/24","any","web-browsing","application-default","Allow","none","","any"
"8211","STD_IOT_TO_DMZ_12063","Shared","standard","universal","iot","10.127.68.0/24","any","any","dmz","10.28.43.0/24","any","ldap","application-default","Allow","strict","","any"
"8212","STD_IOT_TO_DMZ2_5561","Shared","none","universal","iot","10.127.178.0/24","any","any","dmz2","10.103.118.0/24","any","ssl","application-default","Allow","strict","","any"
"8213","STD_POS_TO_IOT_2780","Shared","standard","universal","pos","10.22.221.0/24","any","any","iot","10.127.128.0/24","any","mqtt","application-default","Allow","strict","","any"
"8214","STD_POS_TO_VOIP_14632","Shared","standard","universal","pos","10.22.54.0/24","any","any","voip","10.155.181.0/24","any","dns","application-default","Allow","strict","","any"
"8215","STD_DMZ2_TO_OUTSIDE_9152","Shared","app-team","universal","dmz2","10.103.52.0/24","any","any","outside","185.99.36.212/32","any","ssl","application-default","Allow","strict","","any"
"8216","STD_VOIP_TO_POS_10080","Shared","none","universal","voip","10.155.131.0/24","any","any","pos","10.22.101.0/24","any","kerberos","application-default","Allow","strict","","any"
"8217","STD_INSIDE_TO_VOIP_4733","Shared","none","universal","inside","10.46.17.0/24","any","any","voip","10.155.253.0/24","any","ldap","application-default","Allow","strict","","any"
"8218","STD_VOIP_TO_POS_12716","Shared","app-team","universal","voip","10.155.58.0/24","any","any","pos","10.22.118.0/24","any","ntp","application-default","Allow","strict","","any"
"8219","STD_DMZ2_TO_OUTSIDE_6576","Shared","none","universal","dmz2","10.103.94.0/24","any","any","outside","118.115.59.127/32","any","ntp","application-default","Allow","strict","","any"
"8220","STD_POS_TO_INSIDE_8228","Shared","standard","universal","pos","10.22.249.0/24","any","any","inside","10.46.110.0/24","any","snmp-base","application-default","Allow","strict","","any"
"8221","STD_MGMT_TO_DMZ2_11532","Shared","standard","universal","mgmt","10.136.180.0/24","any","any","dmz2","10.103.164.0/24","any","mqtt","application-default","Allow","strict","","any"
"8222","STD_MGMT_TO_DMZ2_17013","Shared","none","universal","mgmt","10.136.122.0/24","any","any","dmz2","10.103.167.0/24","any","sip","application-default","Allow","strict","","any"
"8223","STD_MGMT_TO_POS_12086","Shared","none","universal","mgmt","10.136.141.0/24","any","any","pos","10.22.20.0/24","any","kerberos","application-default","Allow","strict","","any"
"8224","STD_DMZ_TO_MGMT_11174","Shared","app-team","universal","dmz","10.28.168.0/24","any","any","mgmt","10.136.159.0/24","any","kerberos","application-default","Allow","strict","","any"
"8225","STD_OUTSIDE_TO_DMZ2_6587","Shared","app-team","universal","outside","any","any","any","dmz2","10.103.23.0/24","any","ntp","application-default","Allow","strict","","any"
"8226","STD_DMZ_TO_IOT_9681","Shared","app-team","universal","dmz","10.28.194.0/24","any","any","iot","10.127.128.0/24","any","web-browsing","application-default","Allow","strict","","any"
"8227","STD_DMZ_TO_OUTSIDE_8583","Shared","app-team","universal","dmz","10.28.159.0/24","any","any","outside","185.81.202.142/32","any","mqtt","application-default","Allow","none","","any"
"8228","STD_VOIP_TO_IOT_17623","Shared","none","universal","voip","10.155.75.0/24","any","any","iot","10.127.22.0/24","any","ping","application-default","Allow","strict","","any"
"8229","STD_OUTSIDE_TO_POS_9868","Shared","none","universal","outside","any","any","any","pos","10.22.72.0/24","any","ldap","application-default","Allow","strict","","any"
"8230","STD_VOIP_TO_DMZ_8291","Shared","standard","universal","voip","10.155.253.0/24","any","any","dmz","10.28.161.0/24","any","snmp-base","application-default","Allow","strict","","any"
"8231","STD_VOIP_TO_DMZ2_186","Shared","app-team","universal","voip","10.155.169.0/24","any","any","dmz2","10.103.126.0/24","any","dns","application-default","Allow","none","","any"
"8232","STD_DMZ_TO_MGMT_2856","Shared","none","universal","dmz","10.28.253.0/24","any","any","mgmt","10.136.115.0/24","any","web-browsing","application-default","Allow","strict","","any"
"8233","STD_VOIP_TO_IOT_18520","Shared","app-team","universal","voip","10.155.189.0/24","any","any","iot","10.127.194.0/24","any","dns","application-default","Allow","none","","any"
"8234","STD_MGMT_TO_DMZ_3445","Shared","standard","universal","mgmt","10.136.133.0/24","any","any","dmz","10.28.227.0/24","any","ldap","application-default","Allow","strict","","any"
"8235","STD_IOT_TO_MGMT_14562","Shared","app-team","universal","iot","10.127.238.0/24","any","any","mgmt","10.136.169.0/24","any","mqtt","application-default","Allow","none","","any"
"8236","STD_MGMT_TO_POS_6460","Shared","none","universal","mgmt","10.136.93.0/24","any","any","pos","10.22.164.0/24","any","ssl","application-default","Allow","strict","","any"
"8237","STD_OUTSIDE_TO_INSIDE_12691","Shared","none","universal","outside","any","any","any","inside","10.46.240.0/24","any","mqtt","application-default","Allow","none","","any"
"8238","STD_DMZ_TO_POS_13778","Shared","standard","universal","dmz","10.28.162.0/24","any","any","pos","10.22.69.0/24","any","kerberos","application-default","Allow","strict","","any"
"8239","STD_POS_TO_IOT_1985","Shared","none","universal","pos","10.22.1.0/24","any","any","iot","10.127.227.0/24","any","ntp","application-default","Allow","strict","","any"
"8240","STD_DMZ_TO_OUTSIDE_11122","Shared","standard","universal","dmz","10.28.65.0/24","any","any","outside","118.113.186.25/32","any","web-browsing","application-default","Allow","strict","","any"
"8241","STD_OUTSIDE_TO_DMZ_10615","Shared","standard","universal","outside","any","any","any","dmz","10.28.120.0/24","any","kerberos","application-default","Allow","strict","","any"
"8242","STD_POS_TO_MGMT_15398","Shared","none","universal","pos","10.22.4.0/24","any","any","mgmt","10.136.117.0/24","any","dns","application-default","Allow","strict","","any"
"8243","STD_MGMT_TO_VOIP_12593","Shared","none","universal","mgmt","10.136.14.0/24","any","any","voip","10.155.203.0/24","any","web-browsing","application-default","Allow","strict","","any"
"8244","STD_DMZ2_TO_VOIP_2004","Shared","none","universal","dmz2","10.103.7.0/24","any","any","voip","10.155.73.0/24","any","mqtt","application-default","Allow","strict","","any"
"8245","STD_IOT_TO_MGMT_13421","Shared","standard","universal","iot","10.127.16.0/24","any","any","mgmt","10.136.144.0/24","any","kerberos","application-default","Allow","none","","any"
"8246","STD_POS_TO_INSIDE_1327","Shared","standard","universal","pos","10.22.6.0/24","any","any","inside","10.46.234.0/24","any","smtp","application-default","Allow","strict","","any"
"8247","STD_POS_TO_DMZ_10765","Shared","none","universal","pos","10.22.185.0/24","any","any","dmz","10.28.112.0/24","any","mqtt","application-default","Allow","strict","","any"
"8248","STD_DMZ2_TO_OUTSIDE_8872","Shared","app-team","universal","dmz2","10.103.24.0/24","any","any","outside","203.36.246.32/32","any","ssl","application-default","Allow","strict","","any"
"8249","STD_IOT_TO_MGMT_6986","Shared","none","universal","iot","10.127.80.0/24","any","any","mgmt","10.136.253.0/24","any","web-browsing","application-default","Allow","strict","","any"
"8250","STD_DMZ_TO_POS_18578","Shared","standard","universal","dmz","10.28.79.0/24","any","any","pos","10.22.105.0/24","any","smtp","application-default","Allow","strict","","any"
"8251","STD_DMZ_TO_VOIP_3052","Shared","standard","universal","dmz","10.28.18.0/24","any","any","voip","10.155.14.0/24","any","snmp-base","application-default","Allow","strict","","any"
"8252","STD_DMZ2_TO_DMZ_13263","Shared","none","universal","dmz2","10.103.172.0/24","any","any","dmz","10.28.87.0/24","any","ssl","application-default","Allow","none","","any"
"8253","STD_MGMT_TO_DMZ2_12120","Shared","app-team","universal","mgmt","10.136.171.0/24","any","any","dmz2","10.103.155.0/24","any","ntp","application-default","Allow","strict","","any"
"8254","STD_POS_TO_OUTSIDE_10135","Shared","standard","universal","pos","10.22.255.0/24","any","any","outside","77.96.41.221/32","any","ssl","application-default","Allow","none","","any"
"8255","STD_POS_TO_DMZ_14408","Shared","none","universal","pos","10.22.188.0/24","any","any","dmz","10.28.248.0/24","any","smtp","application-default","Allow","strict","","any"
"8256","STD_IOT_TO_DMZ_14858","Shared","none","universal","iot","10.127.9.0/24","any","any","dmz","10.28.220.0/24","any","ntp","application-default","Allow","none","","any"
"8257","STD_MGMT_TO_DMZ_16323","Shared","none","universal","mgmt","10.136.89.0/24","any","any","dmz","10.28.54.0/24","any","ssl","application-default","Allow","strict","","any"
"8258","STD_POS_TO_MGMT_2595","Shared","none","universal","pos","10.22.127.0/24","any","any","mgmt","10.136.182.0/24","any","dns","application-default","Allow","strict","","any"
"8259","STD_POS_TO_DMZ_5659","Shared","none","universal","pos","10.22.88.0/24","any","any","dmz","10.28.81.0/24","any","kerberos","application-default","Allow","none","","any"
"8260","STD_DMZ2_TO_POS_7874","Shared","app-team","universal","dmz2","10.103.49.0/24","any","any","pos","10.22.176.0/24","any","voip-generic","application-default","Allow","none","","any"
"8261","STD_POS_TO_IOT_10349","Shared","app-team","universal","pos","10.22.145.0/24","any","any","iot","10.127.233.0/24","any","smtp","application-default","Allow","none","","any"
"8262","STD_IOT_TO_DMZ2_11176","Shared","app-team","universal","iot","10.127.207.0/24","any","any","dmz2","10.103.224.0/24","any","ping","application-default","Allow","none","","any"
"8263","STD_INSIDE_TO_MGMT_16479","Shared","standard","universal","inside","10.46.46.0/24","any","any","mgmt","10.136.24.0/24","any","ldap","application-default","Allow","none","","any"
"8264","INBOUND_OUTSIDE_TO_DMZ2_106","Shared","web-tier","universal","outside","any","any","any","dmz2","102.130.11.114/32","any","sip","application-default","Allow","none","","any"
"8265","STD_DMZ2_TO_POS_17214","Shared","app-team","universal","dmz2","10.103.1.0/24","any","any","pos","10.22.174.0/24","any","smtp","application-default","Allow","strict","","any"
"8266","STD_MGMT_TO_POS_17484","Shared","standard","universal","mgmt","10.136.229.0/24","any","any","pos","10.22.136.0/24","any","ssl","application-default","Allow","strict","","any"
"8267","STD_DMZ_TO_IOT_822","Shared","app-team","universal","dmz","10.28.108.0/24","any","any","iot","10.127.107.0/24","any","snmp-base","application-default","Allow","strict","","any"
"8268","STD_MGMT_TO_OUTSIDE_7230","Shared","app-team","universal","mgmt","10.136.203.0/24","any","any","outside","185.180.12.77/32","any","sip","application-default","Allow","strict","","any"
"8269","STD_DMZ_TO_INSIDE_11876","Shared","standard","universal","dmz","10.28.213.0/24","any","any","inside","10.46.138.0/24","any","ping","application-default","Allow","strict","","any"
"8270","STD_DMZ2_TO_POS_13084","Shared","standard","universal","dmz2","10.103.25.0/24","any","any","pos","10.22.147.0/24","any","sip","application-default","Allow","strict","","any"
"8271","DNS_OUTBOUND_61","Shared","none","universal","inside","10.46.253.0/24","any","any","outside","9.9.9.9/32","any","dns","tcp-853","Allow","none","","any"
"8272","STD_DMZ2_TO_INSIDE_4022","Shared","none","universal","dmz2","10.103.250.0/24","any","any","inside","10.46.207.0/24","any","voip-generic","application-default","Allow","strict","","any"
"8273","STD_VOIP_TO_DMZ2_12195","Shared","app-team","universal","voip","10.155.219.0/24","any","any","dmz2","10.103.192.0/24","any","web-browsing","application-default","Allow","strict","","any"
"8274","STD_DMZ2_TO_IOT_16158","Shared","standard","universal","dmz2","10.103.232.0/24","any","any","iot","10.127.21.0/24","any","ntp","application-default","Allow","none","","any"
"8275","STD_DMZ2_TO_MGMT_6327","Shared","app-team","universal","dmz2","10.103.202.0/24","any","any","mgmt","10.136.143.0/24","any","smtp","application-default","Allow","strict","","any"
"8276","STD_DMZ_TO_OUTSIDE_15470","Shared","app-team","universal","dmz","10.28.167.0/24","any","any","outside","173.30.35.243/32","any","dns","application-default","Allow","strict","","any"
"8277","STD_POS_TO_VOIP_12740","Shared","standard","universal","pos","10.22.180.0/24","any","any","voip","10.155.74.0/24","any","snmp-base","application-default","Allow","strict","","any"
"8278","STD_VOIP_TO_DMZ_9130","Shared","standard","universal","voip","10.155.136.0/24","any","any","dmz","10.28.158.0/24","any","sip","application-default","Allow","strict","","any"
"8279","STD_VOIP_TO_INSIDE_9239","Shared","none","universal","voip","10.155.194.0/24","any","any","inside","10.46.181.0/24","any","snmp-base","application-default","Allow","strict","","any"
"8280","STD_POS_TO_INSIDE_356","Shared","app-team","universal","pos","10.22.87.0/24","any","any","inside","10.46.160.0/24","any","kerberos","application-default","Allow","none","","any"
"8281","STD_DMZ_TO_IOT_8607","Shared","app-team","universal","dmz","10.28.210.0/24","any","any","iot","10.127.118.0/24","any","kerberos","application-default","Allow","strict","","any"
"8282","STD_INSIDE_TO_IOT_10014","Shared","none","universal","inside","10.46.207.0/24","any","any","iot","10.127.209.0/24","any","sip","application-default","Allow","none","","any"
"8283","STD_OUTSIDE_TO_POS_15581","Shared","app-team","universal","outside","any","any","any","pos","10.22.131.0/24","any","dns","application-default","Allow","strict","","any"
"8284","INTERNAL_BROAD_VOIP_TO_MGMT_24","Shared","internal","universal","voip","any","any","any","mgmt","10.136.221.0/24","any","any","any","Allow","none","","any"
"8285","STD_OUTSIDE_TO_POS_14878","Shared","standard","universal","outside","any","any","any","pos","10.22.21.0/24","any","dns","application-default","Allow","strict","","any"
"8286","STD_MGMT_TO_OUTSIDE_11029","Shared","app-team","universal","mgmt","10.136.196.0/24","any","any","outside","173.53.114.73/32","any","web-browsing","application-default","Allow","strict","","any"
"8287","STD_VOIP_TO_MGMT_16923","Shared","none","universal","voip","10.155.220.0/24","any","any","mgmt","10.136.151.0/24","any","snmp-base","application-default","Allow","none","","any"
"8288","STD_INSIDE_TO_IOT_16764","Shared","none","universal","inside","10.46.212.0/24","any","any","iot","10.127.175.0/24","any","smtp","application-default","Allow","none","","any"
"8289","STD_IOT_TO_MGMT_10340","Shared","none","universal","iot","10.127.112.0/24","any","any","mgmt","10.136.199.0/24","any","mqtt","application-default","Allow","none","","any"
"8290","STD_VOIP_TO_MGMT_16862","Shared","standard","universal","voip","10.155.248.0/24","any","any","mgmt","10.136.250.0/24","any","ping","application-default","Allow","strict","","any"
"8291","ALLOW_OUTSIDE_TO_VOIP_RISKY_214","Shared","remote-access","universal","outside","any","any","any","voip","10.155.94.0/24","any","anydesk","application-default","Allow","none","","any"
"8292","STD_IOT_TO_DMZ_14908","Shared","none","universal","iot","10.127.156.0/24","any","any","dmz","10.28.107.0/24","any","ldap","application-default","Allow","none","","any"
"8293","IOT_TO_INSIDE_4","Shared","iot-segment","universal","iot","any","any","any","inside","10.46.140.0/24","any","any","any","Allow","none","","any"
"8294","STD_INSIDE_TO_IOT_6077","Shared","app-team","universal","inside","10.46.130.0/24","any","any","iot","10.127.105.0/24","any","kerberos","application-default","Allow","strict","","any"
"8295","STD_DMZ2_TO_OUTSIDE_11856","Shared","none","universal","dmz2","10.103.148.0/24","any","any","outside","185.42.105.245/32","any","ping","application-default","Allow","none","","any"
"8296","STD_POS_TO_IOT_18125","Shared","none","universal","pos","10.22.222.0/24","any","any","iot","10.127.25.0/24","any","ntp","application-default","Allow","strict","","any"
"8297","STD_IOT_TO_MGMT_2432","Shared","standard","universal","iot","10.127.46.0/24","any","any","mgmt","10.136.92.0/24","any","smtp","application-default","Allow","none","","any"
"8298","STD_DMZ_TO_DMZ2_14398","Shared","app-team","universal","dmz","10.28.153.0/24","any","any","dmz2","10.103.247.0/24","any","web-browsing","application-default","Allow","strict","","any"
"8299","STD_VOIP_TO_MGMT_7134","Shared","none","universal","voip","10.155.29.0/24","any","any","mgmt","10.136.227.0/24","any","mqtt","application-default","Allow","none","","any"
"8300","STD_VOIP_TO_DMZ2_14950","Shared","standard","universal","voip","10.155.178.0/24","any","any","dmz2","10.103.3.0/24","any","smtp","application-default","Allow","strict","","any"
"8301","STD_POS_TO_INSIDE_6586","Shared","app-team","universal","pos","10.22.141.0/24","any","any","inside","10.46.124.0/24","any","web-browsing","application-default","Allow","strict","","any"
"8302","STD_MGMT_TO_DMZ2_15616","Shared","none","universal","mgmt","10.136.83.0/24","any","any","dmz2","10.103.107.0/24","any","sip","application-default","Allow","strict","","any"
"8303","STD_IOT_TO_DMZ_4288","Shared","standard","universal","iot","10.127.153.0/24","any","any","dmz","10.28.246.0/24","any","web-browsing","application-default","Allow","strict","","any"
"8304","STD_IOT_TO_OUTSIDE_2489","Shared","standard","universal","iot","10.127.9.0/24","any","any","outside","91.116.170.186/32","any","ping","application-default","Allow","none","","any"
"8305","STD_DMZ2_TO_POS_10188","Shared","standard","universal","dmz2","10.103.125.0/24","any","any","pos","10.22.1.0/24","any","dns","application-default","Allow","strict","","any"
"8306","STD_MGMT_TO_POS_11694","Shared","standard","universal","mgmt","10.136.149.0/24","any","any","pos","10.22.213.0/24","any","dns","application-default","Allow","none","","any"
"8307","STD_VOIP_TO_DMZ_14086","Shared","app-team","universal","voip","10.155.151.0/24","any","any","dmz","10.28.138.0/24","any","ping","application-default","Allow","strict","","any"
