"","Name","Location","Tags","Type","Source Zone","Source Address","Source User","Source Device","Destination Zone","Destination Address","Destination Device","Application","Service","Action","Profile","Options","Target"
"2651","STD_OUTSIDE_TO_INSIDE_3538","Shared","app-team","universal","outside","any","any","any","inside","WORKSTATIONS-FLOOR1","any","ntp","application-default","Allow","strict","","any"
"2652","OPEN_OUTSIDE_TO_APP-SERVERS-G_147","Shared","none","universal","outside","any","any","any","dmz","APP-SERVERS-G","any","ldap","application-default","Allow","none","","any"
"2653","STD_MGMT_TO_INSIDE_1242","Shared","app-team","universal","mgmt","WEB-SRV-02","any","any","inside","APP-SRV-02","any","dns","application-default","Allow","strict","","any"
"2654","STD_SERVER_TO_POS_1717","Shared","none","universal","server","VOIP-PBX-01","any","any","pos","MGMT-JUMPBOX-01","any","ntp","application-default","Allow","none","","any"
"2655","STD_MGMT_TO_INSIDE_2271","Shared","none","universal","mgmt","WORKSTATIONS-FLOOR1","any","any","inside","WEB-SRV-02","any","ssl","application-default","Allow","strict","","any"
"2656","STD_IOT_TO_SERVER_397","Shared","standard","universal","iot","DB-SRV-01","any","any","server","VOIP-PBX-01","any","mqtt","application-default","Allow","strict","","any"
"2657","NEGATED_RFC1918_11","Shared","none","universal","server","[Negate]  10.0.0.0-10.255.255.255;[Negate]  172.16.0.0-172.31.255.255;[Negate]  192.168.0.0-192.168.255.255","any","any","outside","any","any","web-browsing","application-default","Allow","strict","","any"
"2658","STD_MGMT_TO_POS_757","Shared","standard","universal","mgmt","WEB-SRV-02","any","any","pos","API-GATEWAY-01","any","web-browsing","application-default","Allow","strict","","any"
"2659","STD_IOT_TO_INSIDE_3182","Shared","app-team","universal","iot","DB-SRV-01","any","any","inside","API-GATEWAY-01","any","ping","application-default","Allow","strict","","any"
"2660","STD_IOT_TO_AD_2139","Shared","standard","universal","iot","MGMT-JUMPBOX-01","any","any","ad","WEB-SRV-01","any","sip","application-default","Allow","strict","","any"
"2661","STD_AD_TO_OUTSIDE_2670","Shared","none","universal","ad","DB-SRV-01","any","any","outside","9.9.9.9/32","any","mqtt","application-default","Allow","none","","any"
"2662","STD_MGMT_TO_DMZ_1010","Shared","app-team","universal","mgmt","WEB-SRV-02","any","any","dmz","APP-SRV-01","any","web-browsing","application-default","Allow","none","","any"
"2663","OUTBOUND_SCOPED_17","Shared","outbound-standard","universal","inside","APP-SRV-01","any","any","outside","CLOUD-BACKUP-PROVIDER","any","ssl","application-default","Allow","strict","","any"
"2664","STD_OUTSIDE_TO_SERVER_3015","Shared","app-team","universal","outside","any","any","any","server","APP-SRV-02","any","ssl","application-default","Allow","strict","","any"
"2665","STD_INSIDE_TO_SERVER_1528","Shared","standard","universal","inside","FILE-SRV-01","any","any","server","FILE-SRV-01","any","smtp","application-default","Allow","strict","","any"
"2666","BROAD_INTERNAL_POS_TO_VOIP_3","Shared","internal","universal","pos","any","any","any","voip","any","any","any","any","Allow","none","","any"
"2667","STD_POS_TO_MGMT_2421","Shared","standard","universal","pos","DC-01","any","any","mgmt","DB-SRV-01","any","smtp","application-default","Allow","none","","any"
"2668","STD_SERVER_TO_VOIP_75","Shared","none","universal","server","WEB-SRV-01","any","any","voip","DC-01","any","web-browsing","application-default","Allow","strict","","any"
"2669","POS_TO_DC_61","Shared","ad-auth","universal","pos","any","any","any","ad","DOMAIN-CONTROLLERS-G","any","ms-ds-smb","application-default","Allow","none","","any"
"2670","STD_MGMT_TO_DMZ_1998","Shared","app-team","universal","mgmt","MGMT-JUMPBOX-01","any","any","dmz","DB-SRV-01","any","ntp","application-default","Allow","strict","","any"
"2671","STD_OUTSIDE_TO_INSIDE_2855","Shared","none","universal","outside","any","any","any","inside","WORKSTATIONS-FLOOR1","any","web-browsing","application-default","Allow","none","","any"
"2672","STD_VOIP_TO_DMZ_2592","Shared","standard","universal","voip","DB-SRV-01","any","any","dmz","DC-01","any","ntp","application-default","Allow","strict","","any"
"2673","STD_IOT_TO_VOIP_2096","Shared","none","universal","iot","APP-SRV-02","any","any","voip","FILE-SRV-01","any","ntp","application-default","Allow","strict","","any"
"2674","STD_MGMT_TO_DMZ_3656","Shared","none","universal","mgmt","API-GATEWAY-01","any","any","dmz","API-GATEWAY-01","any","voip-generic","application-default","Allow","none","","any"
"2675","STD_OUTSIDE_TO_INSIDE_410","Shared","none","universal","outside","any","any","any","inside","DB-SRV-01","any","ntp","application-default","Allow","strict","","any"
"2676","STD_IOT_TO_OUTSIDE_1475","Shared","app-team","universal","iot","IOT-GATEWAY-01","any","any","outside","8.8.8.8/32","any","web-browsing","application-default","Allow","none","","any"
"2677","STD_SERVER_TO_POS_464","Shared","app-team","universal","server","API-GATEWAY-01","any","any","pos","WORKSTATIONS-FLOOR1","any","ping","application-default","Allow","none","","any"
"2678","STD_SERVER_TO_AD_2372","Shared","none","universal","server","WEB-SRV-02","any","any","ad","WORKSTATIONS-FLOOR1","any","voip-generic","application-default","Allow","strict","","any"
"2679","LEGACY_PORT_30","Shared","legacy-port","universal","outside","any","any","any","mgmt","BACKUP-SRV-01","any","any","tcp-445","Allow","none","","any"
"2680","STD_AD_TO_MGMT_522","Shared","app-team","universal","ad","WORKSTATIONS-FLOOR2","any","any","mgmt","WORKSTATIONS-FLOOR2","any","smtp","application-default","Allow","strict","","any"
"2681","STD_SERVER_TO_IOT_2012","Shared","app-team","universal","server","MGMT-JUMPBOX-01","any","any","iot","WORKSTATIONS-FLOOR2","any","smtp","application-default","Allow","strict","","any"
"2682","STD_OUTSIDE_TO_DMZ_271","Shared","standard","universal","outside","any","any","any","dmz","APP-SRV-02","any","dns","application-default","Allow","none","","any"
"2683","STD_SERVER_TO_OUTSIDE_2034","Shared","none","universal","server","WORKSTATIONS-FLOOR2","any","any","outside","8.8.8.8/32","any","ssl","application-default","Allow","strict","","any"
"2684","STD_INSIDE_TO_MGMT_1840","Shared","standard","universal","inside","VOIP-PBX-01","any","any","mgmt","WORKSTATIONS-FLOOR1","any","smtp","application-default","Allow","strict","","any"
"2685","STD_INSIDE_TO_VOIP_1236","Shared","standard","universal","inside","API-GATEWAY-01","any","any","voip","VOIP-PBX-01","any","mqtt","application-default","Allow","strict","","any"
"2686","OPEN_OUTSIDE_TO_MGMT-HOSTS-G_117","Shared","none","universal","outside","any","any","any","dmz","MGMT-HOSTS-G","any","kerberos","application-default","Allow","none","","any"
"2687","POS_TO_DC_79","Shared","ad-auth","universal","pos","any","any","any","ad","DOMAIN-CONTROLLERS-G","any","ldap","application-default","Allow","none","","any"
"2688","STD_IOT_TO_POS_3001","Shared","standard","universal","iot","WORKSTATIONS-FLOOR1","any","any","pos","VOIP-PBX-01","any","smtp","application-default","Allow","strict","","any"
"2689","STD_SERVER_TO_DMZ_322","Shared","app-team","universal","server","MGMT-JUMPBOX-01","any","any","dmz","MGMT-JUMPBOX-01","any","snmp-base","application-default","Allow","none","","any"
"2690","STD_SERVER_TO_VOIP_3053","Shared","app-team","universal","server","API-GATEWAY-01","any","any","voip","IOT-GATEWAY-01","any","ping","application-default","Allow","strict","","any"
"2691","STD_AD_TO_IOT_3918","Shared","standard","universal","ad","DC-01","any","any","iot","DB-SRV-01","any","voip-generic","application-default","Allow","strict","","any"
"2692","STD_DMZ_TO_SERVER_3649","Shared","none","universal","dmz","WORKSTATIONS-FLOOR1","any","any","server","MGMT-JUMPBOX-01","any","ssl","application-default","Allow","none","","any"
"2693","STD_VOIP_TO_IOT_951","Shared","standard","universal","voip","IOT-GATEWAY-01","any","any","iot","WORKSTATIONS-FLOOR2","any","dns","application-default","Allow","strict","","any"
"2694","STD_POS_TO_VOIP_1587","Shared","app-team","universal","pos","API-GATEWAY-01","any","any","voip","APP-SRV-01","any","mqtt","application-default","Allow","strict","","any"
"2695","SCOPED_INTERNAL_INSIDE_TO_MGMT_34","Shared","standard","universal","inside","WORKSTATIONS-FLOOR1","any","any","mgmt","APP-SRV-01","any","mqtt","application-default","Allow","strict","","any"
"2696","STD_DMZ_TO_SERVER_3560","Shared","standard","universal","dmz","IOT-GATEWAY-01","any","any","server","MGMT-JUMPBOX-01","any","smtp","application-default","Allow","strict","","any"
"2697","STD_IOT_TO_DMZ_1578","Shared","app-team","universal","iot","IOT-GATEWAY-01","any","any","dmz","DB-SRV-01","any","web-browsing","application-default","Allow","strict","","any"
"2698","STD_VOIP_TO_SERVER_528","Shared","none","universal","voip","IOT-GATEWAY-01","any","any","server","WEB-SRV-02","any","dns","application-default","Allow","strict","","any"
"2699","STD_DMZ_TO_MGMT_2909","Shared","standard","universal","dmz","WEB-SRV-01","any","any","mgmt","API-GATEWAY-01","any","ping","application-default","Allow","strict","","any"
"2700","STD_MGMT_TO_INSIDE_1738","Shared","standard","universal","mgmt","APP-SRV-01","any","any","inside","WORKSTATIONS-FLOOR2","any","mqtt","application-default","Allow","none","","any"
"2701","STD_POS_TO_VOIP_722","Shared","app-team","universal","pos","APP-SRV-01","any","any","voip","WORKSTATIONS-FLOOR2","any","ssl","application-default","Allow","strict","","any"
"2702","POS_TO_DC_2","Shared","ad-auth","universal","pos","any","any","any","ad","DOMAIN-CONTROLLERS-G","any","ms-ds-smb","application-default","Allow","none","","any"
"2703","STD_DMZ_TO_INSIDE_423","Shared","none","universal","dmz","APP-SRV-01","any","any","inside","APP-SRV-01","any","smtp","application-default","Allow","strict","","any"
"2704","STD_DMZ_TO_INSIDE_3795","Shared","none","universal","dmz","VOIP-PBX-01","any","any","inside","FILE-SRV-01","any","sip","application-default","Allow","strict","","any"
"2705","STD_DMZ_TO_MGMT_2166","Shared","app-team","universal","dmz","DB-SRV-01","any","any","mgmt","WEB-SRV-02","any","voip-generic","application-default","Allow","strict","","any"
"2706","STD_SERVER_TO_POS_3681","Shared","standard","universal","server","WEB-SRV-02","any","any","pos","WORKSTATIONS-FLOOR1","any","mqtt","application-default","Allow","none","","any"
"2707","STD_POS_TO_INSIDE_2058","Shared","app-team","universal","pos","DC-01","any","any","inside","DB-SRV-01","any","voip-generic","application-default","Allow","strict","","any"
"2708","STD_POS_TO_DMZ_2464","Shared","standard","universal","pos","VOIP-PBX-01","any","any","dmz","DC-01","any","sip","application-default","Allow","none","","any"
"2709","STD_POS_TO_SERVER_391","Shared","app-team","universal","pos","WORKSTATIONS-FLOOR1","any","any","server","FILE-SRV-01","any","web-browsing","application-default","Allow","strict","","any"
"2710","OPEN_OUTSIDE_TO_POS-TERMINALS-G_49","Shared","none","universal","outside","any","any","any","pos","POS-TERMINALS-G","any","splashtop","any","Allow","none","","any"
"2711","STD_DMZ_TO_MGMT_3869","Shared","none","universal","dmz","WEB-SRV-02","any","any","mgmt","WEB-SRV-02","any","dns","application-default","Allow","none","","any"
"2712","STD_POS_TO_IOT_905","Shared","standard","universal","pos","WEB-SRV-02","any","any","iot","DB-SRV-01","any","sip","application-default","Allow","strict","","any"
"2713","STD_OUTSIDE_TO_IOT_1739","Shared","standard","universal","outside","any","any","any","iot","API-GATEWAY-01","any","ntp","application-default","Allow","none","","any"
"2714","RISKY_OUTSIDE_TO_APP-SRV-02_10","Shared","remote-access","universal","outside","any","any","any","dmz","APP-SRV-02","any","telnet","application-default","Allow","none","","any"
"2715","STD_SERVER_TO_AD_2029","Shared","standard","universal","server","DB-SRV-01","any","any","ad","APP-SRV-01","any","ping","application-default","Allow","none","","any"
"2716","STD_DMZ_TO_AD_2689","Shared","none","universal","dmz","API-GATEWAY-01","any","any","ad","WORKSTATIONS-FLOOR2","any","ssl","application-default","Allow","strict","","any"
"2717","STD_INSIDE_TO_POS_2544","Shared","none","universal","inside","WEB-SRV-01","any","any","pos","WEB-SRV-02","any","ping","application-default","Allow","none","","any"
"2718","STD_POS_TO_IOT_1843","Shared","standard","universal","pos","VOIP-PBX-01","any","any","iot","API-GATEWAY-01","any","ntp","application-default","Allow","strict","","any"
"2719","STD_VOIP_TO_POS_3952","Shared","standard","universal","voip","WORKSTATIONS-FLOOR2","any","any","pos","APP-SRV-01","any","dns","application-default","Allow","none","","any"
"2720","STD_DMZ_TO_SERVER_280","Shared","standard","universal","dmz","FILE-SRV-01","any","any","server","WORKSTATIONS-FLOOR1","any","web-browsing","application-default","Allow","none","","any"
"2721","STD_DMZ_TO_VOIP_3324","Shared","none","universal","dmz","FILE-SRV-01","any","any","voip","FILE-SRV-01","any","sip","application-default","Allow","strict","","any"
"2722","STD_AD_TO_VOIP_1778","Shared","app-team","universal","ad","MGMT-JUMPBOX-01","any","any","voip","APP-SRV-02","any","smtp","application-default","Allow","strict","","any"
"2723","STD_POS_TO_MGMT_7","Shared","app-team","universal","pos","DB-SRV-01","any","any","mgmt","FILE-SRV-01","any","dns","application-default","Allow","strict","","any"
"2724","STD_SERVER_TO_INSIDE_1316","Shared","none","universal","server","DB-SRV-01","any","any","inside","DC-01","any","ssl","application-default","Allow","strict","","any"
"2725","STD_IOT_TO_MGMT_797","Shared","none","universal","iot","VOIP-PBX-01","any","any","mgmt","WEB-SRV-01","any","ping","application-default","Allow","strict","","any"
"2726","STD_AD_TO_INSIDE_425","Shared","app-team","universal","ad","WORKSTATIONS-FLOOR2","any","any","inside","WEB-SRV-01","any","web-browsing","application-default","Allow","none","","any"
"2727","STD_AD_TO_IOT_2754","Shared","none","universal","ad","APP-SRV-01","any","any","iot","API-GATEWAY-01","any","snmp-base","application-default","Allow","strict","","any"
"2728","STD_MGMT_TO_VOIP_2212","Shared","app-team","universal","mgmt","MGMT-JUMPBOX-01","any","any","voip","VOIP-PBX-01","any","smtp","application-default","Allow","none","","any"
"2729","STD_MGMT_TO_AD_2582","Shared","standard","universal","mgmt","FILE-SRV-01","any","any","ad","MGMT-JUMPBOX-01","any","web-browsing","application-default","Allow","strict","","any"
"2730","STD_POS_TO_INSIDE_2825","Shared","standard","universal","pos","APP-SRV-02","any","any","inside","WEB-SRV-01","any","smtp","application-default","Allow","strict","","any"
"2731","STD_MGMT_TO_OUTSIDE_977","Shared","none","universal","mgmt","DC-01","any","any","outside","9.9.9.9/32","any","snmp-base","application-default","Allow","none","","any"
"2732","STD_VOIP_TO_OUTSIDE_3253","Shared","standard","universal","voip","WORKSTATIONS-FLOOR2","any","any","outside","9.9.9.9/32","any","sip","application-default","Allow","strict","","any"
"2733","STD_VOIP_TO_IOT_2953","Shared","app-team","universal","voip","WORKSTATIONS-FLOOR2","any","any","iot","APP-SRV-01","any","ssl","application-default","Allow","strict","","any"
"2734","STD_POS_TO_SERVER_808","Shared","none","universal","pos","WORKSTATIONS-FLOOR1","any","any","server","DB-SRV-01","any","smtp","application-default","Allow","strict","","any"
"2735","STD_SERVER_TO_AD_1744","Shared","standard","universal","server","WORKSTATIONS-FLOOR1","any","any","ad","WEB-SRV-01","any","mqtt","application-default","Allow","none","","any"
"2736","STD_IOT_TO_VOIP_223","Shared","none","universal","iot","WORKSTATIONS-FLOOR2","any","any","voip","IOT-GATEWAY-01","any","sip","application-default","Allow","none","","any"
"2737","[Disabled] OLD_DISABLED_1","Shared","none","universal","outside","any","any","any","iot","FILE-SRV-01","any","any","any","Allow","none","","any"
"2738","STD_MGMT_TO_AD_1783","Shared","app-team","universal","mgmt","WORKSTATIONS-FLOOR2","any","any","ad","VOIP-PBX-01","any","voip-generic","application-default","Allow","strict","","any"
"2739","STD_VOIP_TO_IOT_2595","Shared","none","universal","voip","WEB-SRV-01","any","any","iot","DB-SRV-01","any","sip","application-default","Allow","strict","","any"
"2740","STD_IOT_TO_MGMT_2929","Shared","app-team","universal","iot","APP-SRV-01","any","any","mgmt","WORKSTATIONS-FLOOR1","any","web-browsing","application-default","Allow","strict","","any"
"2741","LEGACY_PORT_2","Shared","legacy-port","universal","inside","any","any","any","iot","APP-SRV-01","any","any","tcp-23","Allow","none","","any"
"2742","STD_AD_TO_OUTSIDE_3539","Shared","standard","universal","ad","APP-SRV-01","any","any","outside","8.8.8.8/32","any","mqtt","application-default","Allow","none","","any"
"2743","STD_OUTSIDE_TO_POS_3281","Shared","standard","universal","outside","any","any","any","pos","WORKSTATIONS-FLOOR1","any","snmp-base","application-default","Allow","none","","any"
"2744","STD_MGMT_TO_DMZ_2874","Shared","none","universal","mgmt","APP-SRV-02","any","any","dmz","APP-SRV-01","any","ping","application-default","Allow","strict","","any"
"2745","STD_POS_TO_VOIP_3305","Shared","app-team","universal","pos","IOT-GATEWAY-01","any","any","voip","WORKSTATIONS-FLOOR1","any","dns","application-default","Allow","none","","any"
"2746","STD_DMZ_TO_AD_2426","Shared","app-team","universal","dmz","FILE-SRV-01","any","any","ad","MGMT-JUMPBOX-01","any","ssl","application-default","Allow","strict","","any"
"2747","BROAD_INTERNAL_IOT_TO_VOIP_15","Shared","internal","universal","iot","any","any","any","voip","any","any","any","any","Allow","none","","any"
"2748","STD_DMZ_TO_INSIDE_3265","Shared","standard","universal","dmz","WORKSTATIONS-FLOOR2","any","any","inside","VOIP-PBX-01","any","smtp","application-default","Allow","none","","any"
"2749","STD_VOIP_TO_MGMT_1870","Shared","none","universal","voip","WEB-SRV-01","any","any","mgmt","MGMT-JUMPBOX-01","any","smtp","application-default","Allow","strict","","any"
"2750","STD_DMZ_TO_AD_815","Shared","none","universal","dmz","FILE-SRV-01","any","any","ad","MGMT-JUMPBOX-01","any","ntp","application-default","Allow","strict","","any"
"2751","STD_VOIP_TO_DMZ_2475","Shared","app-team","universal","voip","WEB-SRV-01","any","any","dmz","API-GATEWAY-01","any","voip-generic","application-default","Allow","none","","any"
"2752","STD_SERVER_TO_IOT_1442","Shared","standard","universal","server","DB-SRV-01","any","any","iot","APP-SRV-02","any","snmp-base","application-default","Allow","strict","","any"
"2753","STD_POS_TO_IOT_2700","Shared","app-team","universal","pos","MGMT-JUMPBOX-01","any","any","iot","MGMT-JUMPBOX-01","any","sip","application-default","Allow","strict","","any"
"2754","STD_INSIDE_TO_AD_96","Shared","none","universal","inside","WEB-SRV-02","any","any","ad","WEB-SRV-01","any","dns","application-default","Allow","none","","any"
"2755","STD_MGMT_TO_DMZ_2875","Shared","app-team","universal","mgmt","IOT-GATEWAY-01","any","any","dmz","IOT-GATEWAY-01","any","mqtt","application-default","Allow","none","","any"
"2756","STD_SERVER_TO_POS_3343","Shared","none","universal","server","VOIP-PBX-01","any","any","pos","DB-SRV-01","any","web-browsing","application-default","Allow","none","","any"
"2757","STD_OUTSIDE_TO_VOIP_944","Shared","none","universal","outside","any","any","any","voip","APP-SRV-01","any","snmp-base","application-default","Allow","strict","","any"
"2758","STD_SERVER_TO_MGMT_3315","Shared","standard","universal","server","WEB-SRV-01","any","any","mgmt","MGMT-JUMPBOX-01","any","ntp","application-default","Allow","strict","","any"
"2759","STD_IOT_TO_POS_647","Shared","none","universal","iot","MGMT-JUMPBOX-01","any","any","pos","DC-01","any","smtp","application-default","Allow","strict","","any"
"2760","STD_VOIP_TO_INSIDE_1257","Shared","none","universal","voip","WORKSTATIONS-FLOOR1","any","any","inside","FILE-SRV-01","any","sip","application-default","Allow","none","","any"
"2761","STD_DMZ_TO_SERVER_3468","Shared","standard","universal","dmz","WORKSTATIONS-FLOOR2","any","any","server","WORKSTATIONS-FLOOR1","any","ssl","application-default","Allow","strict","","any"
"2762","STD_SERVER_TO_DMZ_460","Shared","app-team","universal","server","VOIP-PBX-01","any","any","dmz","WORKSTATIONS-FLOOR1","any","ntp","application-default","Allow","strict","","any"
"2763","NEGATED_RFC1918_13","Shared","none","universal","server","[Negate]  10.0.0.0-10.255.255.255;[Negate]  172.16.0.0-172.31.255.255;[Negate]  192.168.0.0-192.168.255.255","any","any","outside","any","any","web-browsing","application-default","Allow","strict","","any"
"2764","STD_OUTSIDE_TO_INSIDE_2155","Shared","standard","universal","outside","any","any","any","inside","VOIP-PBX-01","any","dns","application-default","Allow","strict","","any"
"2765","RISKY_OUTSIDE_TO_FILE-SRV-01_104","Shared","remote-access","universal","outside","any","any","any","iot","FILE-SRV-01","any","telnet","application-default","Allow","none","","any"
"2766","STD_MGMT_TO_IOT_3883","Shared","standard","universal","mgmt","WORKSTATIONS-FLOOR2","any","any","iot","DB-SRV-01","any","snmp-base","application-default","Allow","strict","","any"
"2767","STD_DMZ_TO_OUTSIDE_1484","Shared","app-team","universal","dmz","FILE-SRV-01","any","any","outside","1.1.1.1/32","any","sip","application-default","Allow","strict","","any"
"2768","OPEN_OUTSIDE_TO_MGMT-HOSTS-G_92","Shared","legacy-open","universal","outside","any","any","any","server","MGMT-HOSTS-G","any","ssh","any","Allow","none","","any"
"2769","STD_OUTSIDE_TO_INSIDE_2621","Shared","app-team","universal","outside","any","any","any","inside","FILE-SRV-01","any","snmp-base","application-default","Allow","none","","any"
"2770","STD_OUTSIDE_TO_MGMT_635","Shared","app-team","universal","outside","any","any","any","mgmt","WEB-SRV-02","any","dns","application-default","Allow","strict","","any"
"2771","STD_POS_TO_OUTSIDE_3720","Shared","app-team","universal","pos","APP-SRV-01","any","any","outside","1.1.1.1/32","any","ntp","application-default","Allow","strict","","any"
"2772","STD_IOT_TO_VOIP_2239","Shared","app-team","universal","iot","FILE-SRV-01","any","any","voip","APP-SRV-01","any","dns","application-default","Allow","none","","any"
"2773","STD_MGMT_TO_POS_2531","Shared","standard","universal","mgmt","VOIP-PBX-01","any","any","pos","DC-01","any","ping","application-default","Allow","none","","any"
"2774","STD_SERVER_TO_AD_2315","Shared","none","universal","server","FILE-SRV-01","any","any","ad","WORKSTATIONS-FLOOR2","any","ssl","application-default","Allow","strict","","any"
"2775","STD_OUTSIDE_TO_MGMT_2513","Shared","app-team","universal","outside","any","any","any","mgmt","FILE-SRV-01","any","voip-generic","application-default","Allow","strict","","any"
"2776","STD_OUTSIDE_TO_IOT_2615","Shared","app-team","universal","outside","any","any","any","iot","APP-SRV-02","any","smtp","application-default","Allow","none","","any"
"2777","STD_POS_TO_SERVER_1888","Shared","standard","universal","pos","VOIP-PBX-01","any","any","server","IOT-GATEWAY-01","any","sip","application-default","Allow","strict","","any"
"2778","STD_MGMT_TO_INSIDE_2927","Shared","standard","universal","mgmt","IOT-GATEWAY-01","any","any","inside","WEB-SRV-01","any","mqtt","application-default","Allow","strict","","any"
"2779","STD_VOIP_TO_OUTSIDE_1401","Shared","standard","universal","voip","FILE-SRV-01","any","any","outside","9.9.9.9/32","any","ntp","application-default","Allow","none","","any"
"2780","STD_VOIP_TO_AD_986","Shared","none","universal","voip","MGMT-JUMPBOX-01","any","any","ad","WEB-SRV-01","any","sip","application-default","Allow","none","","any"
"2781","SERVER_TO_DC_55","Shared","ad-auth","universal","server","WORKSTATIONS-FLOOR1","any","any","ad","DOMAIN-CONTROLLERS-G","any","ms-ds-smb","application-default","Allow","none","","any"
"2782","STD_OUTSIDE_TO_MGMT_1123","Shared","standard","universal","outside","any","any","any","mgmt","IOT-GATEWAY-01","any","ping","application-default","Allow","strict","","any"
"2783","REMOTE_ACCESS_9","Shared","remote-support","universal","outside","any","any","any","iot","MGMT-JUMPBOX-01","any","logmein","application-default","Allow","none","","any"
"2784","SCOPED_PARTNER_TO_WEB-SRV-02_47","Shared","partner-integration","universal","outside","PARTNER-VENDOR-B","any","any","dmz","WEB-SRV-02","any","ssl","application-default","Allow","strict","","any"
"2785","STD_IOT_TO_AD_248","Shared","standard","universal","iot","WORKSTATIONS-FLOOR1","any","any","ad","FILE-SRV-01","any","dns","application-default","Allow","strict","","any"
"2786","STD_AD_TO_SERVER_3749","Shared","standard","universal","ad","DC-01","any","any","server","WEB-SRV-01","any","web-browsing","application-default","Allow","none","","any"
"2787","STD_IOT_TO_DMZ_361","Shared","app-team","universal","iot","DC-01","any","any","dmz","IOT-GATEWAY-01","any","ntp","application-default","Allow","strict","","any"
"2788","IOT_TO_DC_65","Shared","ad-auth","universal","iot","WORKSTATIONS-FLOOR1","any","any","ad","DOMAIN-CONTROLLERS-G","any","kerberos","application-default","Allow","none","","any"
"2789","STD_OUTSIDE_TO_DMZ_552","Shared","app-team","universal","outside","any","any","any","dmz","DC-01","any","sip","application-default","Allow","none","","any"
"2790","STD_POS_TO_OUTSIDE_3115","Shared","none","universal","pos","APP-SRV-02","any","any","outside","8.8.8.8/32","any","ping","application-default","Allow","none","","any"
"2791","STD_OUTSIDE_TO_POS_595","Shared","standard","universal","outside","any","any","any","pos","APP-SRV-02","any","voip-generic","application-default","Allow","none","","any"
"2792","REMOTE_ACCESS_2","Shared","remote-support","universal","outside","any","any","any","inside","APP-SRV-01","any","splashtop","application-default","Allow","none","","any"
"2793","STD_DMZ_TO_AD_873","Shared","none","universal","dmz","WEB-SRV-02","any","any","ad","WORKSTATIONS-FLOOR2","any","voip-generic","application-default","Allow","strict","","any"
"2794","STD_POS_TO_MGMT_3666","Shared","none","universal","pos","WORKSTATIONS-FLOOR1","any","any","mgmt","DC-01","any","snmp-base","application-default","Allow","none","","any"
"2795","STD_POS_TO_SERVER_1059","Shared","app-team","universal","pos","WEB-SRV-02","any","any","server","WEB-SRV-01","any","sip","application-default","Allow","strict","","any"
"2796","STD_INSIDE_TO_DMZ_1690","Shared","app-team","universal","inside","VOIP-PBX-01","any","any","dmz","DC-01","any","sip","application-default","Allow","strict","","any"
"2797","STD_INSIDE_TO_VOIP_2352","Shared","standard","universal","inside","WEB-SRV-01","any","any","voip","API-GATEWAY-01","any","sip","application-default","Allow","strict","","any"
"2798","STD_DMZ_TO_AD_2442","Shared","none","universal","dmz","MGMT-JUMPBOX-01","any","any","ad","WEB-SRV-01","any","smtp","application-default","Allow","none","","any"
"2799","STD_DMZ_TO_OUTSIDE_1731","Shared","none","universal","dmz","IOT-GATEWAY-01","any","any","outside","9.9.9.9/32","any","ntp","application-default","Allow","strict","","any"
"2800","STD_VOIP_TO_OUTSIDE_561","Shared","app-team","universal","voip","WORKSTATIONS-FLOOR1","any","any","outside","1.1.1.1/32","any","dns","application-default","Allow","strict","","any"
"2801","SCOPED_INTERNAL_POS_TO_SERVER_13","Shared","standard","universal","pos","MGMT-JUMPBOX-01","any","any","server","APP-SRV-01","any","ssl","application-default","Allow","strict","","any"
"2802","BROAD_INTERNAL_VOIP_TO_SERVER_31","Shared","internal","universal","voip","any","any","any","server","any","any","any","any","Allow","none","","any"
"2803","STD_MGMT_TO_DMZ_1187","Shared","standard","universal","mgmt","FILE-SRV-01","any","any","dmz","DB-SRV-01","any","ssl","application-default","Allow","none","","any"
"2804","STD_MGMT_TO_AD_1911","Shared","app-team","universal","mgmt","APP-SRV-02","any","any","ad","WORKSTATIONS-FLOOR2","any","voip-generic","application-default","Allow","strict","","any"
"2805","CORP_TO_POS_25","Shared","admin-access","universal","server","any","any","any","pos","any","any","any","application-default","Allow","none","","any"
"2806","LEGACY_PORT_45","Shared","legacy-port","universal","inside","any","any","any","voip","FILE-SRV-01","any","any","tcp-8080","Allow","none","","any"
"2807","STD_POS_TO_OUTSIDE_1779","Shared","none","universal","pos","APP-SRV-02","any","any","outside","9.9.9.9/32","any","sip","application-default","Allow","strict","","any"
"2808","STD_DMZ_TO_SERVER_3754","Shared","app-team","universal","dmz","DB-SRV-01","any","any","server","IOT-GATEWAY-01","any","voip-generic","application-default","Allow","none","","any"
"2809","STD_OUTSIDE_TO_IOT_958","Shared","app-team","universal","outside","any","any","any","iot","WORKSTATIONS-FLOOR2","any","mqtt","application-default","Allow","strict","","any"
"2810","STD_DMZ_TO_OUTSIDE_1204","Shared","none","universal","dmz","WEB-SRV-01","any","any","outside","8.8.8.8/32","any","ntp","application-default","Allow","strict","","any"
"2811","STD_AD_TO_SERVER_1835","Shared","app-team","universal","ad","DC-01","any","any","server","VOIP-PBX-01","any","mqtt","application-default","Allow","strict","","any"
"2812","STD_SERVER_TO_IOT_116","Shared","app-team","universal","server","MGMT-JUMPBOX-01","any","any","iot","IOT-GATEWAY-01","any","ssl","application-default","Allow","strict","","any"
